kabupaten_id,bencana_id,tanggal,korban_meninggal,korban_hilang,korban_luka,korban_mengungsi
3323,3,4/4/2012,0,0,0,0
3323,3,22/2/2012,0,0,0,0
3323,3,12/2/2012,0,0,0,0
3323,3,10/2/2012,0,0,0,0
3323,3,17/1/2012,0,0,0,0
3323,3,13/1/2012,0,0,0,0
3323,3,21/9/2011,4,0,2,0
3323,3,20/5/2011,0,0,0,0
3323,3,19/5/2011,0,0,0,0
3323,3,18/5/2011,0,0,0,0
3323,3,3/2/2011,0,0,1,0
3324,3,18/9/2016,0,0,0,0
3324,3,17/9/2016,0,0,0,0
3324,3,10/2/2016,0,0,0,0
3324,3,6/12/2014,0,0,1,4
3324,3,6/12/2014,0,0,4,0
3324,3,8/2/2014,0,0,0,50
3324,3,13/7/2013,0,0,0,0
3324,3,9/4/2013,2,6,0,0
3324,3,15/2/2013,0,0,3,0
3324,3,12/4/2012,1,0,0,0
3324,3,9/4/2012,0,0,0,0
3324,3,11/1/2012,0,0,0,0
3324,3,1/5/2011,0,0,0,0
3324,3,4/1/2011,0,0,0,0
3324,3,3/1/2011,0,0,0,0
3325,3,5/2/2015,0,0,0,0
3325,3,26/1/2015,0,0,0,0
3325,3,11/12/2014,0,0,0,0
3325,3,2/2/2014,0,0,0,65
3325,3,22/10/2013,0,0,0,0
3326,3,28/4/2016,0,0,0,0
3326,3,27/4/2016,0,0,0,0
3326,3,26/4/2016,0,0,0,0
3326,3,25/2/2016,0,0,0,0
3326,3,22/2/2016,0,0,0,0
3326,3,7/2/2016,0,0,0,0
3326,3,13/1/2016,0,0,0,0
3326,3,8/12/2015,0,0,0,0
3326,3,3/12/2015,0,0,0,0
3326,3,14/11/2015,0,0,3,0
3326,3,12/11/2015,0,0,0,0
3326,3,3/4/2015,0,0,0,0
3326,3,14/2/2015,0,0,0,0
3326,3,9/2/2015,0,0,0,0
3326,3,6/2/2015,0,0,0,0
3326,3,25/1/2015,0,0,0,0
3326,3,20/1/2015,0,0,0,134
3326,3,19/1/2015,1,0,0,0
3326,3,18/1/2015,0,0,0,0
3326,3,17/1/2015,0,0,0,0
3326,3,2/1/2015,0,0,0,0
3326,3,12/12/2014,0,0,0,0
3326,3,10/12/2014,0,0,0,0
3326,3,24/11/2014,0,0,0,0
3326,3,18/11/2014,0,0,0,0
3326,3,23/5/2014,0,0,0,0
3326,3,17/5/2014,0,0,0,0
3326,3,10/4/2014,0,0,0,0
3326,3,3/2/2014,0,0,0,954
3326,3,1/2/2014,0,0,0,124
3326,3,7/12/2013,1,0,0,0
3326,3,7/5/2013,0,0,0,0
3326,3,22/11/2012,0,0,0,85
3326,3,18/11/2012,0,0,0,90
3326,3,19/9/2012,0,0,0,14
3326,3,1/4/2012,0,0,0,0
3326,3,14/1/2012,0,0,0,0
3326,3,12/1/2012,0,0,0,0
3326,3,8/1/2012,0,0,0,0
3326,3,8/1/2012,0,0,0,0
3326,3,2/1/2011,0,0,0,35
3327,3,27/4/2016,0,0,1,0
3327,3,12/3/2015,0,0,0,158
3327,3,4/2/2015,0,0,0,0
3327,3,29/12/2014,0,0,0,0
3327,3,28/12/2014,0,0,0,0
3327,3,21/12/2014,0,0,0,0
3327,3,9/2/2014,0,0,0,2020
3327,3,7/2/2014,0,0,0,2071
3327,3,3/2/2014,0,0,0,1333
3327,3,12/4/2011,0,0,0,0
3327,3,31/3/2011,0,0,0,0
3327,3,29/3/2011,0,0,0,0
3327,3,28/3/2011,0,0,0,0
3327,3,8/3/2011,0,0,0,0
3327,3,18/2/2011,0,0,0,0
3327,3,7/2/2011,0,0,0,0
3327,3,5/2/2011,0,0,0,0
3327,3,26/1/2011,0,0,0,0
3327,3,25/1/2011,0,0,0,0
3327,3,20/1/2011,0,0,0,0
3328,3,6/8/2015,0,0,0,0
3328,3,11/2/2015,0,0,0,0
3328,3,1/2/2015,0,0,0,0
3328,3,27/1/2015,0,0,2,0
3328,3,16/12/2014,0,0,0,0
3328,3,4/6/2013,5,0,0,0
3328,3,1/1/2012,0,0,0,0
3329,3,20/5/2016,0,0,0,0
3329,3,8/2/2016,0,0,0,0
3329,3,8/2/2016,0,0,0,0
3329,3,20/1/2016,0,0,0,0
3329,3,1/6/2015,0,0,0,0
3329,3,12/3/2015,2,1,0,0
3329,3,31/1/2015,0,0,0,0
3329,3,15/1/2015,0,0,0,0
3329,3,15/12/2014,0,0,0,0
3329,3,23/11/2014,0,0,0,0
3329,3,6/2/2014,0,0,0,0
3329,3,17/4/2013,0,0,0,0
3329,3,6/2/2013,1,5,2,0
3329,3,29/1/2013,0,0,0,17
3329,3,19/12/2012,0,0,0,456
3372,3,11/6/2013,0,0,0,0
3372,3,8/5/2011,0,0,0,0
3372,3,1/3/2011,0,0,0,0
3374,3,28/9/2016,0,0,0,0
3374,3,21/9/2016,0,0,0,0
3374,3,22/5/2016,0,0,0,0
3374,3,13/4/2016,0,0,0,0
3374,3,27/1/2016,0,0,0,0
3374,3,25/1/2016,0,0,0,0
3374,3,24/1/2016,0,0,0,0
3374,3,4/1/2016,0,0,0,0
3374,3,14/5/2015,0,0,0,0
3374,3,5/5/2015,0,0,0,5
3374,3,3/5/2015,0,0,0,0
3374,3,12/2/2015,0,0,0,7
3374,3,24/1/2015,0,0,0,0
3374,3,12/12/2014,0,0,0,0
3374,3,6/12/2014,0,0,0,0
3374,3,6/11/2014,0,0,0,0
3374,3,4/11/2014,0,0,0,0
3374,3,6/7/2014,0,0,0,0
3374,3,3/2/2014,2,0,0,0
3374,3,2/2/2014,0,0,0,0
3374,3,20/1/2014,0,0,0,0
3374,3,19/1/2014,0,0,0,0
3374,3,18/1/2014,0,0,0,0
3374,3,7/1/2014,0,0,0,0
3374,3,12/11/2013,0,0,0,0
3374,3,19/6/2013,1,0,1,0
3374,3,26/3/2012,0,0,0,0
3374,3,19/3/2012,0,0,0,0
3374,3,7/2/2012,0,0,2,0
3374,3,10/1/2012,0,0,0,0
3374,3,29/5/2011,0,0,0,0
3374,3,5/4/2011,0,0,0,0
3374,3,12/1/2011,0,0,1,0
3401,3,23/9/2016,0,0,0,0
3401,3,26/6/2016,0,0,0,0
3401,3,11/4/2016,0,0,0,0
3401,3,3/2/2016,1,0,1,0
3401,3,1/12/2014,0,0,0,0
3401,3,26/6/2014,0,0,0,0
3401,3,20/12/2013,0,0,0,10
3401,3,12/6/2013,0,0,0,0
3401,3,25/11/2012,0,0,0,0
3401,3,19/10/2012,0,0,0,0
3401,3,30/4/2012,0,0,0,0
3401,3,18/3/2012,0,0,0,0
3401,3,10/3/2012,0,0,0,0
3401,3,20/1/2012,0,0,0,0
3401,3,15/1/2012,0,0,0,0
3401,3,2/1/2012,0,0,0,0
3401,3,1/1/2012,0,0,1,0
3401,3,25/2/2011,1,0,1,0
3402,3,29/1/2015,0,0,0,0
3402,3,29/6/2015,0,0,0,0
3402,3,25/4/2015,0,0,3,0
3402,3,23/1/2015,0,0,0,3
3402,3,17/1/2015,0,0,0,0
3402,3,11/12/2013,0,0,0,0
3402,3,2/12/2013,0,0,0,0
3402,3,1/12/2013,0,0,0,0
3402,3,30/5/2013,0,0,0,0
3402,3,13/2/2013,0,0,0,0
3402,3,31/12/2012,0,0,0,0
3402,3,28/12/2012,0,0,0,0
3402,3,25/11/2012,0,0,0,0
3402,3,10/3/2012,0,0,0,0
3402,3,8/3/2012,0,0,0,0
3402,3,6/3/2012,0,0,0,0
3402,3,24/2/2012,0,0,0,0
3402,3,23/2/2012,0,0,0,0
3402,3,20/1/2012,0,0,0,0
3402,3,17/1/2012,0,0,0,0
3402,3,2/1/2012,0,0,0,0
3402,3,1/1/2012,0,0,0,0
3402,3,4/4/2011,1,0,1,0
3403,3,16/4/2016,0,0,0,0
3403,3,11/2/2016,0,0,0,0
3403,3,11/2/2016,0,0,0,0
3403,3,17/6/2015,4,1,2,0
3403,3,1/4/2015,0,0,0,0
3403,3,12/2/2015,0,0,0,0
3403,3,11/2/2015,0,0,0,0
3403,3,23/1/2015,0,0,0,0
3403,3,25/12/2014,0,0,0,0
3403,3,13/5/2014,0,0,0,0
3403,3,10/2/2014,0,0,0,0
3403,3,2/2/2014,0,0,0,0
3403,3,20/12/2013,0,0,0,0
3403,3,21/11/2013,0,0,0,0
3403,3,20/6/2013,0,0,3,204
3403,3,13/6/2013,1,0,0,536
3403,3,2/6/2013,0,0,0,0
3403,3,4/2/2012,0,0,0,0
3403,3,2/1/2012,0,0,0,0
3403,3,3/1/2011,1,0,0,142
3403,3,2/1/2011,1,0,0,141
3404,3,5/4/2016,0,0,0,23
3404,3,31/3/2015,0,0,0,0
3404,3,3/12/2014,0,0,0,0
3404,3,10/11/2014,0,0,0,0
3404,3,19/5/2014,1,0,1,0
3404,3,11/6/2013,1,0,0,0
3404,3,17/1/2012,0,0,1,0
3471,3,25/2/2014,0,0,0,0
3501,3,17/9/2016,0,0,0,0
3501,3,16/9/2016,0,0,0,0
3501,3,9/9/2016,0,0,0,0
3501,3,13/8/2016,0,0,0,20
3501,3,16/7/2016,0,0,0,0
3501,3,11/6/2016,0,0,0,0
3501,3,25/3/2016,0,0,0,0
3501,3,10/1/2016,0,0,0,0
3501,3,15/12/2015,0,0,0,0
3501,3,23/4/2015,0,0,0,0
3501,3,1/12/2014,0,0,0,0
3501,3,30/11/2014,0,0,0,0
3501,3,29/11/2014,0,0,0,0
3501,3,20/11/2014,0,0,0,0
3501,3,20/11/2014,0,0,0,0
3501,3,12/7/2014,0,0,0,0
3501,3,27/6/2014,0,0,0,0
3501,3,26/6/2014,0,0,0,0
3501,3,17/6/2014,0,0,0,0
3501,3,13/4/2014,1,0,0,0
3501,3,4/2/2014,0,0,0,0
3501,3,15/1/2014,0,0,0,0
3501,3,12/6/2013,0,0,0,0
3501,3,9/4/2013,0,0,0,0
3501,3,2/4/2011,0,0,0,0
3501,3,9/3/2011,0,0,0,0
3501,3,3/3/2011,0,0,0,0
3501,3,8/2/2011,0,0,0,0
3501,3,18/1/2011,0,0,0,0
3501,3,4/1/2011,0,0,0,0
3501,3,2/1/2011,0,0,0,0
3501,3,1/1/2011,0,0,0,0
3502,3,28/9/2016,1,0,0,0
3502,3,19/9/2016,0,0,0,0
3502,3,22/4/2016,0,0,0,0
3502,3,16/4/2016,0,0,0,105
3502,3,30/3/2016,0,1,0,0
3502,3,9/3/2016,0,0,0,0
3502,3,24/2/2016,0,0,0,0
3502,3,21/1/2016,0,0,0,0
3502,3,29/11/2015,0,0,0,0
3502,3,16/1/2015,0,0,0,0
3502,3,18/12/2014,0,0,0,0
3502,3,17/12/2014,0,0,1,0
3502,3,18/11/2014,0,0,0,0
3502,3,26/1/2014,0,0,0,0
3502,3,29/11/2011,0,0,0,0
3502,3,21/11/2011,0,0,0,0
3502,3,2/5/2011,0,0,3,0
3502,3,1/5/2011,0,0,0,0
3502,3,26/4/2011,0,0,0,0
3502,3,30/3/2011,0,0,0,0
3502,3,21/3/2011,0,0,0,0
3502,3,18/3/2011,0,0,0,0
3502,3,10/3/2011,0,0,0,0
3502,3,16/2/2011,0,0,0,0
3502,3,23/1/2011,0,0,0,0
3502,3,21/1/2011,0,0,0,0
3502,3,19/1/2011,0,0,0,0
3502,3,9/1/2011,0,0,0,0
3503,3,25/9/2016,0,0,0,0
3503,3,24/9/2016,0,0,0,0
3503,3,23/9/2016,0,0,0,0
3503,3,22/9/2016,0,0,0,0
3503,3,21/9/2016,0,0,0,0
3503,3,28/9/2016,0,0,0,0
3503,3,9/9/2016,0,0,0,0
3503,3,17/8/2016,1,0,0,0
3503,3,2/7/2016,0,0,0,0
3503,3,12/6/2016,1,0,1,0
3503,3,8/6/2016,0,0,0,0
3503,3,8/5/2016,0,0,0,0
3503,3,13/5/2015,0,0,0,0
3503,3,7/4/2015,0,0,0,0
3503,3,11/2/2015,0,0,0,0
3503,3,17/11/2013,0,0,0,0
3503,3,25/7/2013,0,0,0,0
3504,3,19/1/2015,0,0,0,0
3504,3,24/9/2016,0,0,0,0
3504,3,15/9/2016,0,0,0,0
3504,3,17/8/2016,0,0,0,0
3504,3,12/12/2015,0,0,0,0
3504,3,8/4/2015,0,0,0,0
3504,3,4/2/2015,0,0,0,0
3504,3,1/2/2015,0,0,0,0
3504,3,31/1/2015,0,0,0,0
3504,3,3/12/2014,0,0,0,0
3504,3,25/6/2014,0,0,0,0
3504,3,24/6/2014,0,0,0,0
3504,3,15/11/2013,0,0,0,0
3504,3,27/2/2013,0,0,0,0
3504,3,1/1/2012,0,0,0,0
3504,3,1/6/2011,0,0,0,0
3505,3,11/7/2013,0,0,0,0
3505,3,24/9/2016,0,0,0,0
3505,3,16/9/2016,0,0,0,0
3505,3,20/8/2015,0,0,0,0
3505,3,25/12/2013,0,0,0,0
3506,3,5/2/2016,0,0,0,0
3506,3,15/2/2015,0,0,0,0
3506,3,15/2/2015,0,0,0,0
3506,3,16/12/2014,0,0,0,0
3507,3,21/3/2016,0,0,0,0
3507,3,31/1/2016,0,0,0,0
3507,3,26/5/2015,1,0,0,0
3507,3,11/5/2015,0,0,0,0
3507,3,30/1/2015,0,0,0,0
3507,3,27/12/2014,0,0,4,0
3507,3,21/4/2014,1,1,0,0
3507,3,20/4/2014,1,1,0,0
3507,3,7/2/2014,0,0,0,20
3507,3,22/1/2014,2,0,0,0
3507,3,6/4/2013,0,0,0,0
3507,3,12/3/2013,0,0,1,0
3507,3,2/2/2013,0,0,0,0
3507,3,24/1/2013,0,0,0,0
3507,3,8/1/2013,0,0,0,0
3507,3,18/12/2012,0,0,0,0
3507,3,17/4/2011,10,0,8,0
3508,3,10/7/2016,0,0,0,0
3508,3,10/7/2016,0,0,0,0
3508,3,21/4/2016,0,0,0,0
3508,3,3/3/2016,0,0,0,0
3508,3,29/2/2016,0,0,0,0
3508,3,8/6/2015,0,0,0,0
3508,3,12/5/2015,0,0,0,0
3508,3,11/5/2015,0,0,1,0
3508,3,13/1/2015,0,0,0,0
3508,3,2/12/2014,0,0,0,0
3508,3,14/7/2014,0,0,0,0
3508,3,7/2/2014,0,0,0,0
3508,3,8/7/2013,0,0,0,75
3508,3,12/11/2011,0,0,0,0
3509,3,14/2/2015,0,0,0,0
3509,3,5/1/2015,0,0,0,0
3509,3,4/1/2015,0,0,0,175
3509,3,5/12/2014,0,0,0,0
3509,3,4/12/2014,0,0,0,0
3509,3,8/9/2013,2,0,0,0
3509,3,4/2/2011,0,0,0,200
3510,3,8/5/2011,0,0,0,0
3511,3,24/9/2016,0,0,0,0
3512,3,21/7/2016,0,0,0,0
3512,3,15/2/2016,0,0,0,0
3512,3,8/3/2015,0,0,0,0
3512,3,5/1/2015,0,0,0,0
3512,3,16/12/2014,0,0,0,0
3512,3,15/8/2014,0,0,0,0
3512,3,2/2/2014,0,0,0,0
3512,3,1/2/2014,0,0,0,700
3513,3,19/2/2015,0,0,0,0
3513,3,9/3/2012,2,0,1,0
3514,3,31/3/2016,0,0,0,0
3514,3,29/3/2016,0,0,0,0
3514,3,1/2/2015,0,0,0,0
3514,3,31/1/2015,0,0,0,0
3514,3,23/12/2014,0,0,0,0
3514,3,13/11/2014,0,0,0,0
3516,3,23/4/2014,1,0,0,0
3516,3,19/4/2013,1,0,0,0
3517,3,11/1/2016,0,0,0,0
3517,3,6/2/2014,0,0,0,0
3517,3,28/1/2014,14,0,2,60
3518,3,14/6/2015,1,0,0,0
3518,3,22/4/2015,0,0,3,0
3518,3,4/2/2014,0,0,0,0
3518,3,6/1/2014,0,0,0,0
3518,3,8/6/2013,0,0,0,0
3518,3,1/2/2011,1,0,0,0
3519,3,3/4/2015,0,0,0,0
3519,3,30/1/2015,0,0,0,0
3519,3,29/1/2015,0,0,0,0
3519,3,24/9/2011,0,0,0,0
3519,3,26/3/2011,0,0,0,0
3519,3,12/2/2011,0,0,0,0
3520,3,21/12/2014,0,0,0,0
3520,3,17/3/2014,3,0,0,0
3520,3,7/4/2013,0,0,0,0
3520,3,16/10/2011,4,0,2,0
3521,3,24/2/2016,0,0,0,0
3522,3,2/5/2015,0,0,0,0
3522,3,1/5/2015,0,0,0,0
3522,3,4/3/2015,0,0,0,0
3522,3,2/3/2015,0,0,0,0
3522,3,1/3/2015,0,0,0,0
3522,3,19/2/2015,0,0,0,0
3522,3,18/2/2015,0,0,0,0
3522,3,18/2/2015,0,0,0,0
3522,3,4/2/2015,0,0,0,0
3522,3,4/2/2015,0,0,0,0
3522,3,2/2/2015,0,0,0,0
3522,3,1/2/2015,0,0,0,0
3522,3,26/1/2015,0,0,0,0
3522,3,22/1/2015,0,0,0,0
3522,3,21/1/2015,0,0,0,0
3522,3,30/8/2014,2,0,0,0
3522,3,6/7/2013,0,0,0,0
3522,3,17/12/2012,0,0,0,0
3522,3,22/1/2012,0,0,0,0
3522,3,16/1/2012,0,0,0,0
3522,3,15/1/2012,0,0,0,0
3522,3,10/1/2012,0,0,0,0
3522,3,3/1/2012,0,0,0,0
3522,3,1/1/2012,0,0,0,0
3522,3,10/6/2011,0,0,0,0
3522,3,11/5/2011,0,0,0,0
3522,3,10/5/2011,0,0,0,0
3522,3,3/5/2011,0,0,0,0
3522,3,30/4/2011,0,0,0,0
3522,3,21/4/2011,0,0,0,0
3522,3,26/3/2011,0,0,0,0
3522,3,9/1/2011,0,0,0,0
3523,3,20/3/2015,0,0,0,0
3523,3,11/3/2015,0,0,0,0
3523,3,10/3/2015,0,0,0,0
3523,3,10/3/2015,0,0,0,0
3523,3,9/3/2015,0,0,0,0
3523,3,4/3/2015,1,0,0,0
3523,3,30/1/2015,0,0,0,0
3523,3,7/1/2015,0,0,0,0
3523,3,3/1/2015,0,0,0,0
3523,3,30/12/2014,0,0,0,0
3523,3,1/1/2014,0,0,0,0
3525,3,10/12/2014,0,0,0,0
3526,3,4/1/2012,0,0,0,0
3526,3,2/5/2011,0,0,0,0
3526,3,12/1/2011,0,0,0,0
3527,3,26/1/2014,0,0,0,0
3527,3,21/1/2011,0,0,0,0
3527,3,4/1/2011,0,0,0,0
3528,3,5/4/2016,0,0,0,0
3528,3,24/3/2016,0,0,0,0
3528,3,25/2/2016,0,0,1,0
3528,3,21/6/2013,0,0,0,0
3528,3,21/3/2013,0,0,0,0
3528,3,18/3/2013,0,0,0,5
3529,3,7/3/2014,0,0,0,0
3529,3,28/1/2014,0,0,0,0
3529,3,14/6/2013,0,0,0,0
3529,3,27/5/2013,1,0,0,0
3529,3,24/5/2013,0,0,0,0
3572,3,20/8/2015,0,0,0,0
3573,3,20/3/2016,0,0,1,0
3573,3,18/3/2016,0,0,0,0
3573,3,10/2/2016,0,0,0,0
3573,3,5/2/2016,0,0,0,0
3573,3,23/12/2015,0,0,0,0
3573,3,26/4/2014,0,0,0,0
3573,3,25/4/2014,0,0,0,0
3573,3,4/5/2011,0,0,0,0
3579,3,6/12/2014,0,0,0,0
3579,3,25/6/2016,0,0,0,0
3579,3,1/3/2016,0,0,0,0
3579,3,9/2/2016,0,0,2,0
3579,3,5/2/2016,0,0,0,0
3579,3,13/12/2015,0,0,0,0
3579,3,2/12/2015,0,0,3,0
3579,3,25/4/2014,0,0,0,0
3579,3,8/1/2014,0,0,0,0
3579,3,28/12/2013,0,0,0,0
3579,3,1/2/2013,0,0,0,0
3579,3,23/1/2013,0,0,0,0
3579,3,23/1/2013,0,0,0,0
3579,3,14/10/2012,0,0,0,0
3001,3,18/12/2015,1,0,0,0
3001,3,22/7/2015,2,0,0,0
3001,3,23/12/2013,0,0,0,40
3001,3,7/4/2013,0,0,0,0
3001,3,1/4/2011,0,0,0,0
3002,3,9/6/2015,0,0,0,0
3002,3,25/4/2015,0,0,0,0
3002,3,30/3/2015,0,0,0,0
3002,3,27/1/2015,0,0,0,0
3002,3,8/1/2015,0,0,0,0
3002,3,6/1/2015,0,0,0,0
3002,3,3/1/2015,0,0,0,0
3002,3,2/1/2015,0,0,0,0
3002,3,28/12/2014,0,0,0,0
3002,3,7/11/2014,0,0,0,0
3002,3,24/8/2014,0,0,0,0
3002,3,5/7/2014,0,0,2,0
3002,3,26/6/2014,0,0,2,0
3002,3,16/6/2014,0,0,0,0
3002,3,10/2/2014,0,0,0,0
3002,3,12/1/2014,0,0,0,0
3002,3,6/1/2014,0,0,0,25
3002,3,18/12/2013,0,0,0,0
3002,3,19/11/2013,0,0,0,0
3002,3,10/1/2013,0,0,0,0
3002,3,5/4/2012,0,0,0,0
3002,3,1/2/2012,0,0,0,0
3002,3,19/6/2011,2,0,0,0
3002,3,12/6/2011,0,0,0,0
3002,3,3/4/2011,0,0,0,25
3004,3,25/7/2016,0,0,0,1260
3004,3,11/2/2016,0,0,0,0
3004,3,14/12/2013,0,0,3,0
3072,3,21/2/2016,0,0,0,0
3073,3,31/12/2014,0,0,0,0
5101,3,5/11/2015,0,0,0,0
5102,3,23/1/2014,1,0,2,0
5102,3,2/6/2013,0,0,0,0
5102,3,9/12/2012,0,1,0,0
5102,3,14/3/2012,0,0,0,0
5102,3,2/1/2011,0,0,0,0
5103,3,23/1/2012,1,0,0,0
5104,3,2/1/2014,0,0,0,0
5104,3,8/2/2011,0,0,0,0
5105,3,3/6/2015,3,0,0,0
5105,3,1/9/2014,0,0,0,0
5106,3,23/1/2014,0,0,0,0
5107,3,6/3/2016,0,0,0,0
5107,3,1/3/2016,0,0,0,0
5107,3,31/1/2015,2,0,8,0
5107,3,7/12/2014,0,0,0,0
5108,3,24/1/2014,2,0,0,0
5108,3,23/1/2014,2,0,0,0
5108,3,10/4/2013,0,0,0,0
5108,3,5/4/2013,0,0,0,0
5108,3,14/3/2013,0,0,1,0
5108,3,7/3/2013,0,0,0,0
5108,3,5/3/2013,0,0,0,0
5108,3,4/3/2013,0,0,0,0
5108,3,2/3/2013,0,0,0,0
5108,3,23/2/2013,0,0,1,0
5108,3,20/2/2013,2,0,0,0
5108,3,12/1/2013,1,0,1,0
5108,3,24/12/2012,0,0,0,0
5108,3,22/12/2012,0,0,0,0
5108,3,7/12/2012,0,0,0,0
5108,3,25/11/2012,0,0,0,0
5108,3,13/11/2012,0,0,0,0
5108,3,27/9/2012,0,0,0,0
5108,3,18/9/2012,0,0,0,0
5108,3,4/4/2012,0,0,0,0
5108,3,3/4/2012,0,0,0,0
5108,3,4/2/2012,2,0,2,0
5108,3,2/5/2011,0,0,0,0
5108,3,19/4/2011,0,0,0,0
5108,3,13/4/2011,0,0,0,0
5108,3,1/1/2011,2,0,0,0
5201,3,2/1/2014,0,0,2,0
5201,3,19/12/2015,4,0,5,0
5202,3,29/4/2011,1,0,0,0
5204,3,13/3/2012,0,0,0,0
5205,3,3/1/2013,0,0,0,0
5206,3,16/3/2012,4,0,0,0
5206,3,23/4/2011,2,0,1,0
5207,3,6/1/2013,1,0,11,0
5272,3,7/4/2016,0,0,3,0
5272,3,6/1/2013,0,0,2,0
5303,3,11/3/2013,0,0,1,0
5303,3,31/1/2011,0,0,0,0
5305,3,12/3/2016,0,0,0,0
5305,3,29/2/2016,0,0,0,0
5315,3,1/12/2014,1,0,1,0
5320,3,13/8/2011,4,0,9,0
5371,3,20/3/2015,0,0,0,0
5371,3,23/1/2015,0,0,0,0
5371,3,19/1/2014,0,0,0,0
6102,3,15/1/2015,8,0,2,0
6103,3,19/5/2014,3,0,0,0
6108,3,21/7/2015,0,0,0,0
6112,3,2/3/2014,2,1,0,0
6172,3,4/10/2014,18,0,0,0
6172,3,4/10/2014,18,0,0,0
6201,3,20/4/2015,2,0,0,0
6204,3,26/6/2011,0,0,0,0
6205,3,12/5/2014,0,0,0,0
6271,3,12/7/2011,0,0,0,0
6303,3,18/5/2013,0,0,0,0
6305,3,30/7/2015,0,0,0,0
6308,3,2/9/2013,0,0,0,0
6308,3,10/6/2012,0,0,0,0
6308,3,20/7/2011,0,0,0,0
6309,3,1/4/2014,0,0,0,0
6310,3,7/2/2013,0,0,0,0
6311,3,11/6/2012,0,0,0,0
6371,3,13/8/2011,0,0,17,0
6401,3,19/5/2016,0,0,0,0
6401,3,13/1/2014,0,0,1,0
6403,3,28/1/2016,2,1,0,0
6403,3,31/7/2015,0,0,0,106
6403,3,30/7/2015,0,0,0,1
6403,3,15/7/2015,0,0,4,0
6403,3,15/7/2015,0,0,0,0
6403,3,20/5/2015,0,0,0,0
6403,3,24/11/2014,0,0,0,0
6403,3,19/5/2013,0,0,0,0
6404,3,2/2/2014,0,0,0,0
6404,3,23/5/2013,0,0,0,0
6404,3,18/5/2012,0,0,0,3
6405,3,22/2/2016,0,0,0,0
6471,3,22/7/2016,0,0,0,0
6471,3,18/5/2016,0,0,0,0
6471,3,22/4/2016,0,0,0,0
6471,3,14/3/2016,0,0,0,0
6471,3,16/2/2016,0,0,0,0
6471,3,15/2/2016,0,0,0,0
6471,3,4/2/2016,0,0,0,0
6471,3,20/6/2015,0,0,0,9
6471,3,18/6/2015,0,0,0,8
6471,3,18/6/2015,0,0,0,0
6471,3,8/4/2015,0,0,0,0
6471,3,21/3/2015,0,0,0,0
6471,3,13/3/2015,0,0,0,0
6471,3,12/3/2015,0,0,0,0
6471,3,5/3/2015,0,0,0,0
6471,3,23/2/2015,0,0,0,0
6471,3,13/2/2015,0,0,0,0
6471,3,10/2/2015,0,0,0,0
6471,3,9/2/2015,0,0,0,0
6471,3,5/2/2015,0,0,0,0
6471,3,4/2/2015,0,0,0,0
6471,3,3/2/2015,0,0,0,0
6471,3,2/2/2015,0,0,0,0
6471,3,22/12/2014,0,0,0,15
6471,3,17/12/2014,0,0,0,15
6471,3,10/11/2014,0,0,0,0
6471,3,24/5/2014,4,0,0,0
6471,3,25/4/2014,0,0,0,0
6471,3,18/6/2013,0,0,0,0
6471,3,7/9/2012,0,0,0,0
6471,3,8/5/2012,0,0,0,0
6471,3,4/5/2012,0,0,0,13
6471,3,11/3/2012,0,0,0,0
6471,3,7/2/2012,0,0,0,0
6471,3,12/1/2012,0,0,0,5
6471,3,22/3/2011,0,0,0,0
6472,3,30/4/2016,0,0,0,0
6472,3,25/4/2016,1,0,0,0
6472,3,17/4/2016,0,0,0,0
6472,3,16/4/2016,0,0,0,0
6472,3,13/4/2016,0,0,0,0
6472,3,8/3/2016,1,0,1,0
6472,3,22/1/2016,0,0,0,0
6472,3,21/1/2016,0,0,0,5
6472,3,26/4/2015,0,0,0,0
6472,3,7/2/2015,0,0,0,5
6472,3,24/12/2014,0,0,0,0
6472,3,16/12/2014,0,0,0,0
6472,3,16/12/2014,0,0,0,0
6472,3,11/12/2014,0,0,0,0
6472,3,10/12/2014,0,0,0,0
6472,3,3/12/2014,0,0,0,0
6472,3,29/5/2014,0,0,0,0
6472,3,28/5/2014,0,0,0,0
6472,3,27/2/2014,0,0,0,0
6472,3,14/12/2013,0,0,0,0
6472,3,1/12/2013,0,0,0,0
6472,3,5/11/2013,0,0,0,0
6472,3,12/6/2013,0,0,0,0
6472,3,28/8/2012,0,0,0,0
6472,3,16/7/2012,1,0,0,0
6473,3,14/12/2013,0,0,0,0
6474,3,6/9/2016,0,0,0,0
6474,3,17/5/2014,0,0,0,0
6474,3,25/12/2013,0,0,0,0
7101,3,11/1/2015,0,0,0,125
7102,3,20/5/2014,0,0,0,0
7102,3,6/9/2011,1,0,3,0
7103,3,12/6/2015,0,0,0,0
7103,3,18/12/2014,0,4,0,250
7105,3,9/1/2015,0,0,0,27
7105,3,29/12/2014,0,0,0,0
7105,3,12/6/2011,0,0,0,0
7108,3,27/1/2011,2,0,0,0
7110,3,15/6/2011,0,0,0,0
7171,3,21/6/2016,0,0,0,0
7171,3,21/1/2016,1,0,0,0
7171,3,11/1/2015,0,0,0,0
7171,3,31/5/2014,0,0,0,0
7171,3,2/10/2013,0,0,0,12
7171,3,20/7/2013,0,0,0,0
7171,3,30/12/2012,2,0,2,0
7171,3,1/11/2012,1,0,0,0
7171,3,29/8/2012,3,0,0,0
